device_id,date,pages_printed,cum_pages
KROGER-1116,2024-10-03,346,11494
KROGER-1116,2024-10-04,399,11893
KROGER-1116,2024-10-05,389,12282
KROGER-1116,2024-10-06,359,12641
KROGER-1116,2024-10-07,368,13009
KROGER-1116,2024-10-08,315,13324
KROGER-1116,2024-10-09,332,13656
KROGER-1116,2024-10-10,335,13991
KROGER-1116,2024-10-11,334,14325
KROGER-1116,2024-10-12,380,14705
KROGER-1116,2024-10-13,388,15093
KROGER-1116,2024-10-14,360,15453
KROGER-1116,2024-10-15,322,15775
KROGER-1116,2024-10-16,358,16133
KROGER-1116,2024-10-17,372,16505
KROGER-1116,2024-10-18,359,16864
KROGER-1116,2024-10-19,316,17180
KROGER-1116,2024-10-20,328,17508
KROGER-1116,2024-10-21,354,17862
KROGER-1116,2024-10-22,371,18233
KROGER-1116,2024-10-23,313,18546
KROGER-1116,2024-10-24,339,18885
KROGER-1116,2024-10-25,340,19225
KROGER-1116,2024-10-26,327,19552
KROGER-1116,2024-10-27,364,19916
KROGER-1116,2024-10-28,350,20266
KROGER-1116,2024-10-29,344,20610
KROGER-1116,2024-10-30,366,20976
KROGER-1116,2024-10-31,338,21314
KROGER-1116,2024-11-01,430,21744
KROGER-1116,2024-11-02,442,22186
KROGER-1116,2024-11-03,450,22636
KROGER-1116,2024-11-04,392,23028
KROGER-1116,2024-11-05,424,23452
KROGER-1116,2024-11-06,445,23897
KROGER-1116,2024-11-07,438,24335
KROGER-1116,2024-11-08,447,24782
KROGER-1116,2024-11-09,434,25216
KROGER-1116,2024-11-10,482,25698
KROGER-1116,2024-11-11,398,26096
KROGER-1116,2024-11-12,399,26495
KROGER-1116,2024-11-13,464,26959
KROGER-1116,2024-11-14,422,27381
KROGER-1116,2024-11-15,437,27818
KROGER-1116,2024-11-16,369,28187
KROGER-1116,2024-11-17,440,28627
KROGER-1116,2024-11-18,416,29043
KROGER-1116,2024-11-19,426,29469
KROGER-1116,2024-11-20,425,29894
KROGER-1116,2024-11-21,396,30290
KROGER-1116,2024-11-22,487,30777
KROGER-1116,2024-11-23,400,31177
KROGER-1116,2024-11-24,419,31596
KROGER-1116,2024-11-25,438,32034
KROGER-1116,2024-11-26,374,32408
KROGER-1116,2024-11-27,405,32813
KROGER-1116,2024-11-28,433,33246
KROGER-1116,2024-11-29,392,33638
KROGER-1116,2024-11-30,405,34043
KROGER-1116,2024-12-01,443,34486
KROGER-1116,2024-12-02,413,34899
KROGER-1116,2024-12-03,387,35286
KROGER-1116,2024-12-04,412,35698
KROGER-1116,2024-12-05,407,36105
KROGER-1116,2024-12-06,440,36545
KROGER-1116,2024-12-07,395,36940
KROGER-1116,2024-12-08,399,37339
KROGER-1116,2024-12-09,399,37738
KROGER-1116,2024-12-10,399,38137
KROGER-1116,2024-12-11,438,38575
KROGER-1116,2024-12-12,412,38987
KROGER-1116,2024-12-13,429,39416
KROGER-1116,2024-12-14,477,39893
KROGER-1116,2024-12-15,400,40293
KROGER-1116,2024-12-16,454,40747
KROGER-1116,2024-12-17,408,41155
KROGER-1116,2024-12-18,332,41487
KROGER-1116,2024-12-19,415,41902
KROGER-1116,2024-12-20,362,42264
KROGER-1116,2024-12-21,382,42646
KROGER-1116,2024-12-22,393,43039
KROGER-1116,2024-12-23,405,43444
KROGER-1116,2024-12-24,366,43810
KROGER-1116,2024-12-25,448,44258
KROGER-1116,2024-12-26,444,44702
KROGER-1116,2024-12-27,492,45194
KROGER-1116,2024-12-28,425,45619
KROGER-1116,2024-12-29,411,46030
KROGER-1116,2024-12-30,414,46444
KROGER-1116,2024-12-31,435,46879
KROGER-1116,2025-01-01,374,47253
KROGER-1116,2025-01-02,323,47576
KROGER-1116,2025-01-03,367,47943
KROGER-1116,2025-01-04,385,48328
KROGER-1116,2025-01-05,441,48769
KROGER-1116,2025-01-06,378,49147
KROGER-1116,2025-01-07,390,49537
KROGER-1116,2025-01-08,393,49930
KROGER-1116,2025-01-09,321,50251
KROGER-1116,2025-01-10,318,50569
KROGER-1116,2025-01-11,385,50954
KROGER-1116,2025-01-12,346,51300
KROGER-1116,2025-01-13,360,51660
KROGER-1116,2025-01-14,337,51997
KROGER-1116,2025-01-15,350,52347
KROGER-1116,2025-01-16,348,52695
KROGER-1116,2025-01-17,359,53054
KROGER-1116,2025-01-18,322,53376
KROGER-1116,2025-01-19,320,53696
KROGER-1116,2025-01-20,337,54033
KROGER-1116,2025-01-21,342,54375
KROGER-1116,2025-01-22,385,54760
KROGER-1116,2025-01-23,351,55111
KROGER-1116,2025-01-24,346,55457
KROGER-1116,2025-01-25,349,55806
KROGER-1116,2025-01-26,371,56177
KROGER-1116,2025-01-27,333,56510
KROGER-1116,2025-01-28,307,56817
KROGER-1116,2025-01-29,368,57185
KROGER-1116,2025-01-30,326,57511
KROGER-1116,2025-01-31,328,57839
KROGER-1116,2025-02-01,316,58155
KROGER-1116,2025-02-02,367,58522
KROGER-1116,2025-02-03,386,58908
KROGER-1116,2025-02-04,293,59201
KROGER-1116,2025-02-05,295,59496
KROGER-1116,2025-02-06,350,59846
KROGER-1116,2025-02-07,346,60192
KROGER-1116,2025-02-08,343,60535
KROGER-1116,2025-02-09,340,60875
KROGER-1116,2025-02-10,347,61222
KROGER-1116,2025-02-11,288,61510
KROGER-1116,2025-02-12,304,61814
KROGER-1116,2025-02-13,312,62126
KROGER-1116,2025-02-14,328,62454
KROGER-1116,2025-02-15,346,62800
KROGER-1116,2025-02-16,282,63082
KROGER-1116,2025-02-17,304,63386
KROGER-1116,2025-02-18,355,63741
KROGER-1116,2025-02-19,353,64094
KROGER-1116,2025-02-20,363,64457
KROGER-1116,2025-02-21,353,64810
KROGER-1116,2025-02-22,353,65163
KROGER-1116,2025-02-23,328,65491
KROGER-1116,2025-02-24,312,65803
KROGER-1116,2025-02-25,316,66119
KROGER-1116,2025-02-26,361,66480
KROGER-1116,2025-02-27,353,66833
KROGER-1116,2025-02-28,313,67146
KROGER-1116,2025-03-01,367,67513
KROGER-1116,2025-03-02,374,67887
KROGER-1116,2025-03-03,353,68240
KROGER-1116,2025-03-04,363,68603
KROGER-1116,2025-03-05,340,68943
KROGER-1116,2025-03-06,332,69275
KROGER-1116,2025-03-07,341,69616
KROGER-1116,2025-03-08,385,70001
KROGER-1116,2025-03-09,378,70379
KROGER-1116,2025-03-10,342,70721
KROGER-1116,2025-03-11,370,71091
KROGER-1116,2025-03-12,390,71481
KROGER-1116,2025-03-13,409,71890
KROGER-1116,2025-03-14,408,72298
KROGER-1116,2025-03-15,448,72746
KROGER-1116,2025-03-16,395,73141
KROGER-1116,2025-03-17,266,73407
KROGER-1116,2025-03-18,345,73752
KROGER-1116,2025-03-19,299,74051
KROGER-1116,2025-03-20,385,74436
KROGER-1116,2025-03-21,331,74767
KROGER-1116,2025-03-22,369,75136
KROGER-1116,2025-03-23,352,75488
KROGER-1116,2025-03-24,388,75876
KROGER-1116,2025-03-25,307,76183
KROGER-1116,2025-03-26,358,76541
KROGER-1116,2025-03-27,311,76852
KROGER-1116,2025-03-28,281,77133
KROGER-1116,2025-03-29,361,77494
KROGER-1116,2025-03-30,321,77815
KROGER-1116,2025-03-31,298,78113
KROGER-1116,2025-04-01,296,78409
KROGER-1116,2025-04-02,329,78738
KROGER-1116,2025-04-03,364,79102
KROGER-1116,2025-04-04,299,79401
KROGER-1116,2025-04-05,387,79788
KROGER-1116,2025-04-06,341,80129
KROGER-1116,2025-04-07,310,80439
KROGER-1116,2025-04-08,372,80811
KROGER-1116,2025-04-09,365,81176
KROGER-1116,2025-04-10,361,81537
KROGER-1116,2025-04-11,345,81882
KROGER-1116,2025-04-12,325,82207
KROGER-1116,2025-04-13,391,82598
KROGER-1116,2025-04-14,340,82938
KROGER-1116,2025-04-15,343,83281
KROGER-1116,2025-04-16,350,83631
KROGER-1116,2025-04-17,366,83997
KROGER-1116,2025-04-18,295,84292
KROGER-1116,2025-04-19,355,84647
KROGER-1116,2025-04-20,343,84990
KROGER-1116,2025-04-21,379,85369
KROGER-1116,2025-04-22,386,85755
KROGER-1116,2025-04-23,347,86102
KROGER-1116,2025-04-24,303,86405
KROGER-1116,2025-04-25,323,86728
KROGER-1116,2025-04-26,284,87012
KROGER-1116,2025-04-27,385,87397
KROGER-1116,2025-04-28,324,87721
KROGER-1116,2025-04-29,372,88093
KROGER-1116,2025-04-30,324,88417
KROGER-1116,2025-05-01,334,88751
KROGER-1116,2025-05-02,329,89080
KROGER-1116,2025-05-03,311,89391
KROGER-1116,2025-05-04,310,89701
KROGER-1116,2025-05-05,393,90094
KROGER-1116,2025-05-06,318,90412
KROGER-1116,2025-05-07,359,90771
KROGER-1116,2025-05-08,411,91182
KROGER-1116,2025-05-09,328,91510
KROGER-1116,2025-05-10,369,91879
KROGER-1116,2025-05-11,364,92243
KROGER-1116,2025-05-12,348,92591
KROGER-1116,2025-05-13,352,92943
KROGER-1116,2025-05-14,306,93249
KROGER-1116,2025-05-15,300,93549
KROGER-1116,2025-05-16,338,93887
KROGER-1116,2025-05-17,396,94283
KROGER-1116,2025-05-18,382,94665
KROGER-1116,2025-05-19,301,94966
KROGER-1116,2025-05-20,355,95321
KROGER-1116,2025-05-21,346,95667
KROGER-1116,2025-05-22,343,96010
KROGER-1116,2025-05-23,342,96352
KROGER-1116,2025-05-24,365,96717
KROGER-1116,2025-05-25,355,97072
KROGER-1116,2025-05-26,323,97395
KROGER-1116,2025-05-27,333,97728
KROGER-1116,2025-05-28,289,98017
KROGER-1116,2025-05-29,353,98370
KROGER-1116,2025-05-30,353,98723
KROGER-1116,2025-05-31,403,99126
KROGER-1116,2025-06-01,374,99500
KROGER-1116,2025-06-02,334,99834
KROGER-1116,2025-06-03,352,100186
KROGER-1116,2025-06-04,330,100516
KROGER-1116,2025-06-05,321,100837
KROGER-1116,2025-06-06,274,101111
KROGER-1116,2025-06-07,367,101478
KROGER-1116,2025-06-08,370,101848
KROGER-1116,2025-06-09,374,102222
KROGER-1116,2025-06-10,378,102600
KROGER-1116,2025-06-11,349,102949
KROGER-1116,2025-06-12,305,103254
KROGER-1116,2025-06-13,306,103560
KROGER-1116,2025-06-14,362,103922
KROGER-1116,2025-06-15,382,104304
KROGER-1116,2025-06-16,365,104669
KROGER-1116,2025-06-17,327,104996
KROGER-1116,2025-06-18,282,105278
KROGER-1116,2025-06-19,306,105584
KROGER-1116,2025-06-20,287,105871
KROGER-1116,2025-06-21,366,106237
KROGER-1116,2025-06-22,349,106586
KROGER-1116,2025-06-23,331,106917
KROGER-1116,2025-06-24,352,107269
KROGER-1116,2025-06-25,329,107598
KROGER-1116,2025-06-26,391,107989
KROGER-1116,2025-06-27,334,108323
KROGER-1116,2025-06-28,307,108630
KROGER-1116,2025-06-29,283,108913
KROGER-1116,2025-06-30,354,109267
KROGER-1116,2025-07-01,356,109623
KROGER-1116,2025-07-02,356,109979
KROGER-1116,2025-07-03,303,110282
KROGER-1116,2025-07-04,315,110597
KROGER-1116,2025-07-05,404,111001
KROGER-1116,2025-07-06,351,111352
KROGER-1116,2025-07-07,322,111674
KROGER-1116,2025-07-08,377,112051
KROGER-1116,2025-07-09,311,112362
KROGER-1116,2025-07-10,328,112690
KROGER-1116,2025-07-11,373,113063
KROGER-1116,2025-07-12,394,113457
KROGER-1116,2025-07-13,395,113852
KROGER-1116,2025-07-14,359,114211
KROGER-1116,2025-07-15,394,114605
KROGER-1116,2025-07-16,365,114970
KROGER-1116,2025-07-17,348,115318
KROGER-1116,2025-07-18,339,115657
KROGER-1116,2025-07-19,347,116004
KROGER-1116,2025-07-20,321,116325
KROGER-1116,2025-07-21,279,116604
KROGER-1116,2025-07-22,365,116969
KROGER-1116,2025-07-23,336,117305
KROGER-1116,2025-07-24,316,117621
KROGER-1116,2025-07-25,394,118015
KROGER-1116,2025-07-26,390,118405
KROGER-1116,2025-07-27,352,118757
KROGER-1116,2025-07-28,355,119112
KROGER-1116,2025-07-29,338,119450
KROGER-1116,2025-07-30,329,119779
KROGER-1116,2025-07-31,373,120152
KROGER-1116,2025-08-01,346,120498
KROGER-1116,2025-08-02,320,120818
KROGER-1116,2025-08-03,366,121184
KROGER-1116,2025-08-04,356,121540
KROGER-1116,2025-08-05,385,121925
KROGER-1116,2025-08-06,347,122272
KROGER-1116,2025-08-07,341,122613
KROGER-1116,2025-08-08,353,122966
KROGER-1116,2025-08-09,326,123292
KROGER-1116,2025-08-10,434,123726
KROGER-1116,2025-08-11,392,124118
KROGER-1116,2025-08-12,365,124483
KROGER-1116,2025-08-13,348,124831
KROGER-1116,2025-08-14,302,125133
KROGER-1116,2025-08-15,340,125473
KROGER-1116,2025-08-16,370,125843
KROGER-1116,2025-08-17,327,126170
KROGER-1116,2025-08-18,324,126494
KROGER-1116,2025-08-19,326,126820
KROGER-1116,2025-08-20,322,127142
KROGER-1116,2025-08-21,385,127527
KROGER-1116,2025-08-22,335,127862
KROGER-1116,2025-08-23,395,128257
KROGER-1116,2025-08-24,342,128599
KROGER-1116,2025-08-25,330,128929
KROGER-1116,2025-08-26,340,129269
KROGER-1116,2025-08-27,345,129614
KROGER-1116,2025-08-28,311,129925
KROGER-1116,2025-08-29,349,130274
KROGER-1116,2025-08-30,324,130598
KROGER-1116,2025-08-31,409,131007
KROGER-1117,2024-09-01,204,204
KROGER-1117,2024-09-02,217,421
KROGER-1117,2024-09-03,194,615
KROGER-1117,2024-09-04,224,839
KROGER-1117,2024-09-05,196,1035
KROGER-1117,2024-09-06,202,1237
KROGER-1117,2024-09-07,209,1446
KROGER-1117,2024-09-08,208,1654
KROGER-1117,2024-09-09,179,1833
KROGER-1117,2024-09-10,192,2025
KROGER-1117,2024-09-11,209,2234
KROGER-1117,2024-09-12,212,2446
KROGER-1117,2024-09-13,185,2631
KROGER-1117,2024-09-14,202,2833
KROGER-1117,2024-09-15,212,3045
KROGER-1117,2024-09-16,205,3250
KROGER-1117,2024-09-17,210,3460
KROGER-1117,2024-09-18,220,3680
KROGER-1117,2024-09-19,209,3889
KROGER-1117,2024-09-20,187,4076
KROGER-1117,2024-09-21,225,4301
KROGER-1117,2024-09-22,230,4531
KROGER-1117,2024-09-23,178,4709
KROGER-1117,2024-09-24,211,4920
KROGER-1117,2024-09-25,225,5145
KROGER-1117,2024-09-26,193,5338
KROGER-1117,2024-09-27,215,5553
KROGER-1117,2024-09-28,202,5755
KROGER-1117,2024-09-29,208,5963
KROGER-1117,2024-09-30,189,6152
KROGER-1117,2024-10-01,214,6366
KROGER-1117,2024-10-02,216,6582
KROGER-1117,2024-10-03,210,6792
KROGER-1117,2024-10-04,213,7005
KROGER-1117,2024-10-05,226,7231
KROGER-1117,2024-10-06,237,7468
KROGER-1117,2024-10-07,194,7662
KROGER-1117,2024-10-08,162,7824
KROGER-1117,2024-10-09,197,8021
KROGER-1117,2024-10-10,197,8218
KROGER-1117,2024-10-11,217,8435
KROGER-1117,2024-10-12,175,8610
KROGER-1117,2024-10-13,218,8828
KROGER-1117,2024-10-14,225,9053
KROGER-1117,2024-10-15,204,9257
KROGER-1117,2024-10-16,213,9470
KROGER-1117,2024-10-17,192,9662
KROGER-1117,2024-10-18,215,9877
KROGER-1117,2024-10-19,212,10089
KROGER-1117,2024-10-20,204,10293
KROGER-1117,2024-10-21,204,10497
KROGER-1117,2024-10-22,217,10714
KROGER-1117,2024-10-23,202,10916
KROGER-1117,2024-10-24,201,11117
KROGER-1117,2024-10-25,203,11320
KROGER-1117,2024-10-26,218,11538
KROGER-1117,2024-10-27,217,11755
KROGER-1117,2024-10-28,207,11962
KROGER-1117,2024-10-29,183,12145
KROGER-1117,2024-10-30,201,12346
KROGER-1117,2024-10-31,224,12570
KROGER-1117,2024-11-01,255,12825
KROGER-1117,2024-11-02,281,13106
KROGER-1117,2024-11-03,265,13371
KROGER-1117,2024-11-04,248,13619
KROGER-1117,2024-11-05,272,13891
KROGER-1117,2024-11-06,235,14126
KROGER-1117,2024-11-07,234,14360
KROGER-1117,2024-11-08,278,14638
KROGER-1117,2024-11-09,275,14913
KROGER-1117,2024-11-10,251,15164
KROGER-1117,2024-11-11,232,15396
KROGER-1117,2024-11-12,224,15620
KROGER-1117,2024-11-13,238,15858
KROGER-1117,2024-11-14,262,16120
KROGER-1117,2024-11-15,202,16322
KROGER-1117,2024-11-16,279,16601
KROGER-1117,2024-11-17,271,16872
KROGER-1117,2024-11-18,224,17096
KROGER-1117,2024-11-19,245,17341
KROGER-1117,2024-11-20,234,17575
KROGER-1117,2024-11-21,226,17801
KROGER-1117,2024-11-22,250,18051
KROGER-1117,2024-11-23,267,18318
KROGER-1117,2024-11-24,272,18590
KROGER-1117,2024-11-25,209,18799
KROGER-1117,2024-11-26,235,19034
KROGER-1117,2024-11-27,256,19290
KROGER-1117,2024-11-28,263,19553
KROGER-1117,2024-11-29,249,19802
KROGER-1117,2024-11-30,279,20081
KROGER-1117,2024-12-01,260,20341
KROGER-1117,2024-12-02,254,20595
KROGER-1117,2024-12-03,228,20823
KROGER-1117,2024-12-04,258,21081
KROGER-1117,2024-12-05,219,21300
KROGER-1117,2024-12-06,224,21524
KROGER-1117,2024-12-07,241,21765
KROGER-1117,2024-12-08,291,22056
KROGER-1117,2024-12-09,237,22293
KROGER-1117,2024-12-10,253,22546
KROGER-1117,2024-12-11,255,22801
KROGER-1117,2024-12-12,255,23056
KROGER-1117,2024-12-13,224,23280
KROGER-1117,2024-12-14,264,23544
KROGER-1117,2024-12-15,236,23780
KROGER-1117,2024-12-16,212,23992
KROGER-1117,2024-12-17,277,24269
KROGER-1117,2024-12-18,239,24508
KROGER-1117,2024-12-19,240,24748
KROGER-1117,2024-12-20,265,25013
KROGER-1117,2024-12-21,274,25287
KROGER-1117,2024-12-22,245,25532
KROGER-1117,2024-12-23,251,25783
KROGER-1117,2024-12-24,256,26039
KROGER-1117,2024-12-25,220,26259
KROGER-1117,2024-12-26,231,26490
KROGER-1117,2024-12-27,239,26729
KROGER-1117,2024-12-28,259,26988
KROGER-1117,2024-12-29,285,27273
KROGER-1117,2024-12-30,233,27506
KROGER-1117,2024-12-31,275,27781
KROGER-1117,2025-01-01,213,27994
KROGER-1117,2025-01-02,179,28173
KROGER-1117,2025-01-03,210,28383
KROGER-1117,2025-01-04,240,28623
KROGER-1117,2025-01-05,212,28835
KROGER-1117,2025-01-06,193,29028
KROGER-1117,2025-01-07,196,29224
KROGER-1117,2025-01-08,213,29437
KROGER-1117,2025-01-09,182,29619
KROGER-1117,2025-01-10,234,29853
KROGER-1117,2025-01-11,234,30087
KROGER-1117,2025-01-12,227,30314
KROGER-1117,2025-01-13,186,30500
KROGER-1117,2025-01-14,229,30729
KROGER-1117,2025-01-15,226,30955
KROGER-1117,2025-01-16,229,31184
KROGER-1117,2025-01-17,211,31395
KROGER-1117,2025-01-18,216,31611
KROGER-1117,2025-01-19,221,31832
KROGER-1117,2025-01-20,214,32046
KROGER-1117,2025-01-21,227,32273
KROGER-1117,2025-01-22,184,32457
KROGER-1117,2025-01-23,210,32667
KROGER-1117,2025-01-24,214,32881
KROGER-1117,2025-01-25,234,33115
KROGER-1117,2025-01-26,211,33326
KROGER-1117,2025-01-27,207,33533
KROGER-1117,2025-01-28,204,33737
KROGER-1117,2025-01-29,211,33948
KROGER-1117,2025-01-30,197,34145
KROGER-1117,2025-01-31,217,34362
KROGER-1117,2025-02-01,223,34585
KROGER-1117,2025-02-02,192,34777
KROGER-1117,2025-02-03,187,34964
KROGER-1117,2025-02-04,203,35167
KROGER-1117,2025-02-05,256,35423
KROGER-1117,2025-02-06,202,35625
KROGER-1117,2025-02-07,189,35814
KROGER-1117,2025-02-08,204,36018
KROGER-1117,2025-02-09,225,36243
KROGER-1117,2025-02-10,232,36475
KROGER-1117,2025-02-11,196,36671
KROGER-1117,2025-02-12,209,36880
KROGER-1117,2025-02-13,197,37077
KROGER-1117,2025-02-14,216,37293
KROGER-1117,2025-02-15,207,37500
KROGER-1117,2025-02-16,230,37730
KROGER-1117,2025-02-17,163,37893
KROGER-1117,2025-02-18,216,38109
KROGER-1117,2025-02-19,201,38310
KROGER-1117,2025-02-20,214,38524
KROGER-1117,2025-02-21,204,38728
KROGER-1117,2025-02-22,194,38922
KROGER-1117,2025-02-23,217,39139
KROGER-1117,2025-02-24,217,39356
KROGER-1117,2025-02-25,208,39564
KROGER-1117,2025-02-26,180,39744
KROGER-1117,2025-02-27,207,39951
KROGER-1117,2025-02-28,212,40163
KROGER-1117,2025-03-01,207,40370
KROGER-1117,2025-03-02,162,40532
KROGER-1117,2025-03-03,195,40727
KROGER-1117,2025-03-04,183,40910
KROGER-1117,2025-03-05,202,41112
KROGER-1117,2025-03-06,183,41295
KROGER-1117,2025-03-07,182,41477
KROGER-1117,2025-03-08,227,41704
KROGER-1117,2025-03-09,216,41920
KROGER-1117,2025-03-10,211,42131
KROGER-1117,2025-03-11,194,42325
KROGER-1117,2025-03-12,196,42521
KROGER-1117,2025-03-13,193,42714
KROGER-1117,2025-03-14,195,42909
KROGER-1117,2025-03-15,206,43115
KROGER-1117,2025-03-16,197,43312
KROGER-1117,2025-03-17,192,43504
KROGER-1117,2025-03-18,207,43711
KROGER-1117,2025-03-19,187,43898
KROGER-1117,2025-03-20,209,44107
KROGER-1117,2025-03-21,178,44285
KROGER-1117,2025-03-22,219,44504
KROGER-1117,2025-03-23,212,44716
KROGER-1117,2025-03-24,209,44925
KROGER-1117,2025-03-25,209,45134
KROGER-1117,2025-03-26,187,45321
KROGER-1117,2025-03-27,204,45525
KROGER-1117,2025-03-28,185,45710
KROGER-1117,2025-03-29,207,45917
KROGER-1117,2025-03-30,230,46147
KROGER-1117,2025-03-31,187,46334
KROGER-1117,2025-04-01,202,46536
KROGER-1117,2025-04-02,190,46726
KROGER-1117,2025-04-03,208,46934
KROGER-1117,2025-04-04,218,47152
KROGER-1117,2025-04-05,206,47358
KROGER-1117,2025-04-06,217,47575
KROGER-1117,2025-04-07,200,47775
KROGER-1117,2025-04-08,187,47962
KROGER-1117,2025-04-09,209,48171
KROGER-1117,2025-04-10,211,48382
KROGER-1117,2025-04-11,187,48569
KROGER-1117,2025-04-12,228,48797
KROGER-1117,2025-04-13,235,49032
KROGER-1117,2025-04-14,189,49221
KROGER-1117,2025-04-15,226,49447
KROGER-1117,2025-04-16,203,49650
KROGER-1117,2025-04-17,202,49852
KROGER-1117,2025-04-18,230,50082
KROGER-1117,2025-04-19,228,50310
KROGER-1117,2025-04-20,203,50513
KROGER-1117,2025-04-21,195,50708
KROGER-1117,2025-04-22,209,50917
KROGER-1117,2025-04-23,209,51126
KROGER-1117,2025-04-24,203,51329
KROGER-1117,2025-04-25,192,51521
KROGER-1117,2025-04-26,204,51725
KROGER-1117,2025-04-27,213,51938
KROGER-1117,2025-04-28,178,52116
KROGER-1117,2025-04-29,211,52327
KROGER-1117,2025-04-30,208,52535
KROGER-1117,2025-05-01,188,52723
KROGER-1117,2025-05-02,211,52934
KROGER-1117,2025-05-03,184,53118
KROGER-1117,2025-05-04,220,53338
KROGER-1117,2025-05-05,218,53556
KROGER-1117,2025-05-06,210,53766
KROGER-1117,2025-05-07,213,53979
KROGER-1117,2025-05-08,214,54193
KROGER-1117,2025-05-09,210,54403
KROGER-1117,2025-05-10,213,54616
KROGER-1117,2025-05-11,208,54824
KROGER-1117,2025-05-12,222,55046
KROGER-1117,2025-05-13,213,55259
KROGER-1117,2025-05-14,223,55482
KROGER-1117,2025-05-15,220,55702
KROGER-1117,2025-05-16,184,55886
KROGER-1117,2025-05-17,202,56088
KROGER-1117,2025-05-18,182,56270
KROGER-1117,2025-05-19,178,56448
KROGER-1117,2025-05-20,174,56622
KROGER-1117,2025-05-21,167,56789
KROGER-1117,2025-05-22,199,56988
KROGER-1117,2025-05-23,223,57211
KROGER-1117,2025-05-24,220,57431
KROGER-1117,2025-05-25,225,57656
KROGER-1117,2025-05-26,204,57860
KROGER-1117,2025-05-27,206,58066
KROGER-1117,2025-05-28,216,58282
KROGER-1117,2025-05-29,201,58483
KROGER-1117,2025-05-30,205,58688
KROGER-1117,2025-05-31,207,58895
KROGER-1117,2025-06-01,193,59088
KROGER-1117,2025-06-02,201,59289
KROGER-1117,2025-06-03,184,59473
KROGER-1117,2025-06-04,218,59691
KROGER-1117,2025-06-05,211,59902
KROGER-1117,2025-06-06,228,60130
KROGER-1117,2025-06-07,200,60330
KROGER-1117,2025-06-08,190,60520
KROGER-1117,2025-06-09,178,60698
KROGER-1117,2025-06-10,229,60927
KROGER-1117,2025-06-11,197,61124
KROGER-1117,2025-06-12,179,61303
KROGER-1117,2025-06-13,211,61514
KROGER-1117,2025-06-14,208,61722
KROGER-1117,2025-06-15,197,61919
KROGER-1117,2025-06-16,228,62147
KROGER-1117,2025-06-17,201,62348
KROGER-1117,2025-06-18,213,62561
KROGER-1117,2025-06-19,210,62771
KROGER-1117,2025-06-20,248,63019
KROGER-1117,2025-06-21,210,63229
KROGER-1117,2025-06-22,196,63425
KROGER-1117,2025-06-23,192,63617
KROGER-1117,2025-06-24,220,63837
KROGER-1117,2025-06-25,207,64044
KROGER-1117,2025-06-26,196,64240
KROGER-1117,2025-06-27,209,64449
KROGER-1117,2025-06-28,236,64685
KROGER-1117,2025-06-29,242,64927
KROGER-1117,2025-06-30,209,65136
KROGER-1117,2025-07-01,222,65358
KROGER-1117,2025-07-02,180,65538
KROGER-1117,2025-07-03,214,65752
KROGER-1117,2025-07-04,200,65952
KROGER-1117,2025-07-05,194,66146
KROGER-1117,2025-07-06,198,66344
KROGER-1117,2025-07-07,190,66534
KROGER-1117,2025-07-08,208,66742
KROGER-1117,2025-07-09,185,66927
KROGER-1117,2025-07-10,215,67142
KROGER-1117,2025-07-11,219,67361
KROGER-1117,2025-07-12,212,67573
KROGER-1117,2025-07-13,210,67783
KROGER-1117,2025-07-14,206,67989
KROGER-1117,2025-07-15,195,68184
KROGER-1117,2025-07-16,227,68411
KROGER-1117,2025-07-17,169,68580
KROGER-1117,2025-07-18,197,68777
KROGER-1117,2025-07-19,187,68964
KROGER-1117,2025-07-20,223,69187
KROGER-1117,2025-07-21,207,69394
